ID,Date,Open,High,Low,Close,Volume,Adj Close
121,7/7/86,251.789993,251.809998,243.630005,244.050003,138200000,244.050003
122,7/8/86,244.050003,244.059998,239.070007,241.589996,174100000,241.589996
123,7/9/86,241.589996,243.070007,241.460007,242.820007,142900000,242.820007
124,7/10/86,242.820007,243.440002,239.660004,243.009995,146200000,243.009995
125,7/11/86,243.009995,243.479996,241.679993,242.220001,124500000,242.220001
126,7/14/86,242.220001,242.220001,238.039993,238.110001,123200000,238.110001
127,7/15/86,238.089996,238.119995,233.600006,233.660004,184000000,233.660004
128,7/16/86,233.660004,236.190002,233.660004,235.009995,160800000,235.009995
129,7/17/86,235.009995,236.649994,235.009995,236.070007,132400000,236.070007
130,7/18/86,236.070007,238.220001,233.940002,236.360001,149700000,236.360001
131,7/21/86,236.360001,236.449997,235.529999,236.240005,106300000,236.240005
132,7/22/86,236.240005,238.419998,235.919998,238.179993,138500000,238.179993
133,7/23/86,238.190002,239.25,238.169998,238.669998,133300000,238.669998
134,7/24/86,238.690002,239.050003,237.320007,237.949997,134700000,237.949997
135,7/25/86,237.990005,240.360001,237.949997,240.220001,132000000,240.220001
136,7/28/86,240.199997,240.25,235.229996,236.009995,128000000,236.009995
137,7/29/86,235.720001,236.009995,234.399994,234.550003,115700000,234.550003
138,7/30/86,234.570007,237.380005,233.070007,236.589996,146700000,236.589996
139,7/31/86,236.589996,236.919998,235.889999,236.119995,112700000,236.119995
140,8/1/86,236.119995,236.889999,234.589996,234.910004,114900000,234.910004
141,8/4/86,234.910004,236.860001,231.919998,235.990005,130000000,235.990005
142,8/5/86,235.990005,238.309998,235.970001,237.029999,153100000,237.029999
143,8/6/86,237.029999,237.350006,235.479996,236.839996,127500000,236.839996
144,8/7/86,236.839996,238.020004,236.309998,237.039993,122400000,237.039993
145,8/8/86,237.039993,238.059998,236.369995,236.880005,106300000,236.880005
146,8/11/86,236.880005,241.199997,236.869995,240.679993,125600000,240.679993
147,8/12/86,240.679993,243.369995,240.350006,243.339996,131700000,243.339996
148,8/13/86,243.339996,246.509995,243.059998,245.669998,156400000,245.669998
149,8/14/86,245.669998,246.789993,245.529999,246.25,123800000,246.25
150,8/15/86,246.25,247.149994,245.699997,247.149994,123500000,247.149994
151,8/18/86,247.149994,247.830002,245.479996,247.380005,112800000,247.380005
152,8/19/86,247.380005,247.419998,245.820007,246.509995,109300000,246.509995
153,8/20/86,246.529999,249.770004,246.509995,249.770004,156600000,249.770004
154,8/21/86,249.770004,250.449997,249.110001,249.669998,135200000,249.669998
155,8/22/86,249.669998,250.610001,249.270004,250.190002,118100000,250.190002
156,8/25/86,250.190002,250.259995,247.759995,247.809998,104400000,247.809998
157,8/26/86,247.809998,252.910004,247.809998,252.839996,156600000,252.839996
158,8/27/86,252.839996,254.240005,252.660004,253.300003,143300000,253.300003
159,8/28/86,253.300003,253.669998,251.910004,252.839996,125100000,252.839996
160,8/29/86,252.839996,254.070007,251.729996,252.929993,125300000,252.929993
161,9/2/86,252.929993,253.300003,248.139999,248.520004,135500000,248.520004
162,9/3/86,248.520004,250.080002,247.589996,250.080002,154300000,250.080002
163,9/4/86,250.080002,254.009995,250.029999,253.830002,189400000,253.830002
164,9/5/86,253.830002,254.130005,250.330002,250.470001,180600000,250.470001
165,9/8/86,250.470001,250.470001,247.020004,248.139999,153300000,248.139999
166,9/9/86,248.139999,250.210007,246.940002,247.669998,137500000,247.669998
167,9/10/86,247.669998,247.759995,246.110001,247.059998,140300000,247.059998
168,9/11/86,247.059998,247.059998,234.669998,235.179993,237600000,235.179993
169,9/12/86,235.179993,235.449997,228.740005,230.669998,240500000,230.669998
170,9/15/86,230.669998,232.820007,229.440002,231.940002,155600000,231.940002
171,9/16/86,231.929993,231.940002,228.320007,231.720001,131200000,231.720001
172,9/17/86,231.729996,233.809998,231.380005,231.679993,141000000,231.679993
173,9/18/86,231.669998,232.869995,230.570007,232.309998,132200000,232.309998
174,9/19/86,232.300003,232.309998,230.690002,232.210007,153900000,232.210007
175,9/22/86,232.199997,234.929993,232.199997,234.929993,126100000,234.929993
176,9/23/86,234.960007,235.880005,234.5,235.669998,132600000,235.669998
177,9/24/86,235.660004,237.059998,235.529999,236.279999,134600000,236.279999
178,9/25/86,231.830002,236.279999,230.669998,231.830002,134300000,231.830002
179,9/26/86,231.830002,233.679993,230.639999,232.229996,115300000,232.229996
180,9/29/86,232.229996,232.229996,228.080002,229.910004,115600000,229.910004
181,9/30/86,229.910004,233.009995,229.910004,231.320007,124900000,231.320007
182,10/1/86,231.320007,234.619995,231.320007,233.600006,143600000,233.600006
183,10/2/86,233.600006,234.330002,232.770004,233.919998,128100000,233.919998
184,10/3/86,233.919998,236.160004,232.789993,233.710007,128100000,233.710007
185,10/6/86,233.710007,235.339996,233.169998,234.779999,88250000,234.779999
186,10/7/86,234.740005,235.179993,233.460007,234.410004,125100000,234.410004
187,10/8/86,234.410004,236.839996,233.679993,236.679993,141700000,236.679993
188,10/9/86,236.669998,238.199997,235.720001,235.850006,153400000,235.850006
189,10/10/86,235.839996,236.270004,235.309998,235.479996,105100000,235.479996
190,10/13/86,235.520004,235.910004,235.020004,235.910004,54990000,235.910004
191,10/14/86,235.899994,236.369995,234.369995,235.369995,116800000,235.369995
192,10/15/86,235.360001,239.029999,235.270004,238.800003,144300000,238.800003
193,10/16/86,238.830002,240.179993,238.800003,239.529999,156900000,239.529999
194,10/17/86,239.5,239.529999,237.710007,238.839996,124100000,238.839996
195,10/20/86,238.839996,238.839996,234.779999,235.970001,109000000,235.970001
196,10/21/86,236.029999,236.490005,234.949997,235.880005,110000000,235.880005
197,10/22/86,235.889999,236.639999,235.820007,236.259995,114000000,236.259995
198,10/23/86,236.279999,239.759995,236.259995,239.279999,150900000,239.279999
199,10/24/86,239.300003,239.649994,238.25,238.259995,137500000,238.259995
200,10/27/86,238.220001,238.770004,236.720001,238.770004,133200000,238.770004
201,10/28/86,238.809998,240.580002,238.770004,239.259995,145900000,239.259995
202,10/29/86,239.229996,241,238.979996,240.940002,164400000,240.940002
203,10/30/86,240.970001,244.080002,240.940002,243.710007,194200000,243.710007
204,10/31/86,243.699997,244.509995,242.949997,243.979996,147200000,243.979996
205,11/3/86,243.970001,245.800003,243.929993,245.800003,138200000,245.800003
206,11/4/86,245.800003,246.429993,244.419998,246.199997,163200000,246.199997
207,11/5/86,246.089996,247.050003,245.210007,246.580002,183200000,246.580002
208,11/6/86,246.539993,246.899994,244.300003,245.869995,165300000,245.869995
209,11/7/86,245.850006,246.130005,244.919998,245.770004,142300000,245.770004
210,11/10/86,245.75,246.220001,244.679993,246.130005,120200000,246.130005
211,11/11/86,246.149994,247.100006,246.119995,247.080002,118500000,247.080002
212,11/12/86,247.059998,247.669998,245.679993,246.639999,162200000,246.639999
213,11/13/86,246.630005,246.660004,242.979996,243.020004,164000000,243.020004
214,11/14/86,243.009995,244.509995,241.960007,244.5,172100000,244.5
215,11/17/86,244.5,244.800003,242.289993,243.210007,133300000,243.210007
216,11/18/86,243.199997,243.229996,236.649994,236.779999,185300000,236.779999
217,11/19/86,236.770004,237.940002,235.509995,237.660004,183300000,237.660004
218,11/20/86,237.660004,242.050003,237.660004,242.050003,158100000,242.050003
219,11/21/86,242.029999,246.380005,241.970001,245.860001,200700000,245.860001
220,11/24/86,245.860001,248,245.210007,247.449997,150800000,247.449997
221,11/25/86,247.440002,248.179993,246.300003,248.169998,154600000,248.169998
222,11/26/86,248.139999,248.899994,247.729996,248.770004,152000000,248.770004
223,11/28/86,248.820007,249.220001,248.070007,249.220001,93530000,249.220001
224,12/1/86,249.220001,249.220001,245.720001,249.050003,133800000,249.050003
225,12/2/86,249.059998,254,249.050003,254,230400000,254
226,12/3/86,254,254.869995,253.240005,253.850006,200100000,253.850006
227,12/4/86,253.850006,254.419998,252.880005,253.039993,156900000,253.039993
228,12/5/86,253.050003,253.889999,250.710007,251.169998,139800000,251.169998
229,12/8/86,251.160004,252.360001,248.820007,251.160004,159000000,251.160004
230,12/9/86,251.160004,251.270004,249.25,249.279999,128700000,249.279999
231,12/10/86,249.279999,251.529999,248.940002,250.960007,139700000,250.960007
232,12/11/86,250.970001,250.979996,247.149994,248.169998,136000000,248.169998
233,12/12/86,248.169998,248.309998,247.020004,247.350006,126600000,247.350006
234,12/15/86,247.309998,248.229996,244.919998,248.210007,148200000,248.210007
235,12/16/86,248.210007,250.039993,247.399994,250.039993,157000000,250.039993
236,12/17/86,250.009995,250.039993,247.190002,247.559998,148800000,247.559998
237,12/18/86,247.559998,247.809998,246.449997,246.779999,155400000,246.779999
238,12/19/86,246.789993,249.960007,245.889999,249.729996,244700000,249.729996
239,12/22/86,249.729996,249.729996,247.449997,248.75,157600000,248.75
240,12/23/86,248.75,248.75,245.850006,246.339996,188700000,246.339996
241,12/24/86,246.339996,247.220001,246.020004,246.75,95410000,246.75
242,12/26/86,246.75,247.089996,246.729996,246.919998,48860000,246.919998
243,12/29/86,246.899994,246.919998,244.309998,244.669998,99800000,244.669998
244,12/30/86,244.660004,244.669998,243.039993,243.369995,126200000,243.369995
245,12/31/86,243.369995,244.029999,241.279999,242.169998,139200000,242.169998
246,1/2/87,242.169998,246.449997,242.169998,246.449997,91880000,246.449997
247,1/5/87,246.449997,252.570007,246.449997,252.190002,181900000,252.190002
248,1/6/87,252.199997,253.990005,252.139999,252.779999,189300000,252.779999
249,1/7/87,252.779999,255.720001,252.649994,255.330002,190900000,255.330002
250,1/8/87,255.360001,257.279999,254.970001,257.279999,194500000,257.279999
251,1/9/87,257.26001,259.200012,256.109985,258.730011,193000000,258.730011
252,1/12/87,258.720001,261.359985,257.920013,260.299988,184200000,260.299988
253,1/13/87,260.299988,260.450012,259.209991,259.950012,170900000,259.950012
254,1/14/87,259.950012,262.720001,259.619995,262.640015,214200000,262.640015
255,1/15/87,262.649994,266.679993,262.640015,265.48999,253100000,265.48999
256,1/16/87,265.459991,267.23999,264.309998,266.279999,218400000,266.279999
257,1/19/87,266.26001,269.339996,264,269.339996,162800000,269.339996
258,1/20/87,269.339996,271.029999,267.649994,269.040009,224800000,269.040009
259,1/21/87,269.040009,270.869995,267.350006,267.839996,184200000,267.839996
260,1/22/87,267.839996,274.049988,267.320007,273.910004,188700000,273.910004
261,1/23/87,273.910004,280.959991,268.410004,270.100006,302400000,270.100006
262,1/26/87,270.100006,270.399994,267.730011,269.609985,138900000,269.609985
263,1/27/87,269.609985,274.309998,269.609985,273.75,192300000,273.75
264,1/28/87,273.75,275.709991,273.029999,275.399994,195800000,275.399994
265,1/29/87,275.399994,276.850006,272.540009,274.23999,205300000,274.23999
266,1/30/87,274.23999,274.23999,271.380005,274.079987,163400000,274.079987
267,2/2/87,274.079987,277.350006,273.160004,276.450012,177400000,276.450012
268,2/3/87,276.450012,277.829987,275.839996,275.98999,198100000,275.98999
269,2/4/87,275.98999,279.649994,275.350006,279.640015,222400000,279.640015
270,2/5/87,279.640015,282.26001,278.660004,281.160004,256700000,281.160004
271,2/6/87,281.160004,281.790009,279.869995,280.040009,184100000,280.040009
272,2/9/87,280.040009,280.040009,277.23999,278.160004,143300000,278.160004
273,2/10/87,278.160004,278.160004,273.48999,275.070007,168300000,275.070007
274,2/11/87,275.070007,277.709991,274.709991,277.540009,172400000,277.540009
275,2/12/87,277.540009,278.040009,273.890015,275.619995,200400000,275.619995
276,2/13/87,275.619995,280.910004,275.01001,279.700012,184400000,279.700012
277,2/17/87,279.700012,285.48999,279.700012,285.48999,187800000,285.48999
278,2/18/87,285.48999,287.549988,282.970001,285.420013,218200000,285.420013
279,2/19/87,285.420013,286.23999,283.839996,285.570007,181500000,285.570007
280,2/20/87,285.570007,285.980011,284.309998,285.480011,175800000,285.480011
281,2/23/87,285.480011,285.5,279.369995,282.380005,170500000,282.380005
282,2/24/87,282.380005,283.329987,281.450012,282.880005,151300000,282.880005
283,2/25/87,282.880005,285.350006,282.140015,284,184100000,284
284,2/26/87,284,284.399994,280.730011,282.959991,165800000,282.959991
285,2/27/87,282.959991,284.549988,282.769989,284.200012,142800000,284.200012
286,3/2/87,284.170013,284.829987,282.299988,283,156700000,283
287,3/3/87,283,284.190002,282.920013,284.119995,149200000,284.119995
288,3/4/87,284.119995,288.619995,284.119995,288.619995,198400000,288.619995
289,3/5/87,288.619995,291.23999,288.600006,290.519989,205400000,290.519989
290,3/6/87,290.519989,290.670013,288.769989,290.660004,181600000,290.660004
291,3/9/87,290.660004,290.660004,287.119995,288.299988,165400000,288.299988
292,3/10/87,288.299988,290.869995,287.890015,290.859985,174800000,290.859985
293,3/11/87,290.869995,292.51001,289.329987,290.309998,186900000,290.309998
294,3/12/87,290.329987,291.910004,289.660004,291.220001,174500000,291.220001
295,3/13/87,291.220001,291.790009,289.880005,289.890015,150900000,289.890015
296,3/16/87,289.880005,289.890015,286.640015,288.230011,134900000,288.230011
297,3/17/87,288.089996,292.470001,287.959991,292.470001,177300000,292.470001
298,3/18/87,292.48999,294.579987,290.869995,292.779999,198100000,292.779999
299,3/19/87,292.730011,294.459991,292.26001,294.079987,166100000,294.079987
300,3/20/87,294.079987,298.170013,294.079987,298.170013,234000000,298.170013
301,3/23/87,298.160004,301.170013,297.5,301.160004,189100000,301.160004
302,3/24/87,301.170013,301.920013,300.140015,301.640015,189900000,301.640015
303,3/25/87,301.519989,301.850006,299.359985,300.380005,171300000,300.380005
304,3/26/87,300.390015,302.720001,300.380005,300.929993,196000000,300.929993
305,3/27/87,300.959991,301.410004,296.059998,296.130005,184400000,296.130005
306,3/30/87,296.100006,296.130005,286.690002,289.200012,208400000,289.200012
307,3/31/87,289.209991,291.869995,289.070007,291.700012,171800000,291.700012
308,4/1/87,291.589996,292.380005,288.339996,292.380005,182600000,292.380005
309,4/2/87,292.410004,294.470001,292.019989,293.630005,183000000,293.630005
310,4/3/87,293.640015,301.299988,292.299988,300.410004,213400000,300.410004
311,4/6/87,300.459991,302.209991,300.410004,301.950012,173700000,301.950012
312,4/7/87,301.940002,303.649994,296.670013,296.690002,186400000,296.690002
313,4/8/87,296.720001,299.200012,295.179993,297.26001,179800000,297.26001
314,4/9/87,297.25,297.709991,291.5,292.859985,180300000,292.859985
315,4/10/87,292.820007,293.73999,290.940002,292.48999,169500000,292.48999
316,4/13/87,292.480011,293.359985,285.619995,285.619995,181000000,285.619995
317,4/14/87,285.609985,285.619995,275.670013,279.160004,266500000,279.160004
318,4/15/87,279.170013,285.140015,279.160004,284.440002,198200000,284.440002
319,4/16/87,284.450012,289.570007,284.440002,286.910004,189600000,286.910004
320,4/20/87,286.910004,288.359985,284.549988,286.089996,139100000,286.089996
321,4/21/87,285.880005,293.070007,282.890015,293.070007,191300000,293.070007
322,4/22/87,293.049988,293.459991,286.980011,287.190002,185900000,287.190002
323,4/23/87,287.190002,289.119995,284.279999,286.820007,173900000,286.820007
324,4/24/87,286.809998,286.820007,281.179993,281.519989,178000000,281.519989
325,4/27/87,281.519989,284.450012,276.220001,281.829987,222700000,281.829987
326,4/28/87,281.829987,285.950012,281.829987,282.51001,180100000,282.51001
327,4/29/87,282.579987,286.420013,282.579987,284.570007,173600000,284.570007
328,4/30/87,284.579987,290.079987,284.570007,288.359985,183100000,288.359985
329,5/1/87,286.98999,289.709991,286.519989,288.029999,160100000,288.029999
330,5/4/87,288.019989,289.98999,286.390015,289.359985,140600000,289.359985
331,5/5/87,289.359985,295.399994,289.339996,295.339996,192300000,295.339996
332,5/6/87,295.350006,296.190002,293.600006,295.470001,196600000,295.470001
333,5/7/87,295.450012,296.799988,294.070007,294.709991,215200000,294.709991
334,5/8/87,294.730011,296.179993,291.730011,293.369995,161900000,293.369995
335,5/11/87,293.369995,298.690002,291.549988,291.570007,203700000,291.570007
336,5/12/87,291.570007,293.299988,290.179993,293.299988,155300000,293.299988
337,5/13/87,293.309998,294.540009,290.73999,293.980011,171000000,293.980011
338,5/14/87,293.980011,295.100006,292.950012,294.23999,152000000,294.23999
339,5/15/87,294.230011,294.23999,287.109985,287.429993,180800000,287.429993
340,5/18/87,287.429993,287.429993,282.570007,286.649994,174200000,286.649994
341,5/19/87,286.660004,287.390015,278.829987,279.619995,175400000,279.619995
342,5/20/87,279.619995,280.890015,277.01001,278.209991,206800000,278.209991
343,5/21/87,278.230011,282.309998,278.209991,280.170013,164800000,280.170013
344,5/22/87,280.170013,283.329987,280.170013,282.160004,135800000,282.160004
345,5/26/87,282.160004,289.109985,282.160004,289.109985,152500000,289.109985
346,5/27/87,289.070007,290.779999,288.190002,288.730011,171400000,288.730011
347,5/28/87,288.730011,291.5,286.329987,290.76001,153800000,290.76001
348,5/29/87,290.769989,292.869995,289.700012,290.100006,153500000,290.100006
349,6/1/87,290.119995,291.959991,289.230011,289.829987,149300000,289.829987
350,6/2/87,289.820007,290.940002,286.929993,288.459991,153400000,288.459991
351,6/3/87,288.559998,293.470001,288.559998,293.470001,164200000,293.470001
352,6/4/87,293.459991,295.089996,292.76001,295.089996,140300000,295.089996
353,6/5/87,295.109985,295.109985,292.799988,293.450012,129100000,293.450012
354,6/8/87,293.459991,297.029999,291.549988,296.720001,136400000,296.720001
355,6/9/87,296.720001,297.589996,295.899994,297.279999,164200000,297.279999
356,6/10/87,297.279999,300.809998,295.660004,297.470001,197400000,297.470001
357,6/11/87,297.5,298.940002,297.470001,298.730011,138900000,298.730011
358,6/12/87,298.769989,302.26001,298.730011,301.619995,175100000,301.619995
359,6/15/87,301.619995,304.109985,301.619995,303.140015,156900000,303.140015
360,6/16/87,303.119995,304.859985,302.600006,304.76001,157800000,304.76001
361,6/17/87,304.769989,305.73999,304.029999,304.809998,184700000,304.809998
362,6/18/87,304.779999,306.130005,303.380005,305.690002,168600000,305.690002
363,6/19/87,305.709991,306.970001,305.549988,306.970001,220500000,306.970001
364,6/22/87,306.980011,310.200012,306.970001,309.649994,178200000,309.649994
365,6/23/87,309.660004,310.269989,307.480011,308.429993,194200000,308.429993
366,6/24/87,308.440002,308.910004,306.320007,306.859985,153800000,306.859985
367,6/25/87,306.869995,309.440002,306.859985,308.959991,173500000,308.959991
368,6/26/87,308.940002,308.959991,306.359985,307.160004,150500000,307.160004
369,6/29/87,307.149994,308.149994,306.75,307.899994,142500000,307.899994
370,6/30/87,307.890015,308,303.01001,304,165500000,304
371,7/1/87,303.98999,304,302.529999,302.940002,157000000,302.940002
372,7/2/87,302.959991,306.339996,302.940002,305.630005,154900000,305.630005
373,7/6/87,305.640015,306.75,304.230011,304.920013,155000000,304.920013
374,7/7/87,304.910004,308.630005,304.730011,307.399994,200700000,307.399994
375,7/8/87,307.410004,308.480011,306.01001,308.290009,207500000,308.290009
376,7/9/87,308.299988,309.559998,307.420013,307.519989,195400000,307.519989
377,7/10/87,307.549988,308.399994,306.959991,308.369995,172100000,308.369995
378,7/13/87,308.410004,308.410004,305.48999,307.630005,152500000,307.630005
379,7/14/87,307.670013,310.690002,307.459991,310.679993,185900000,310.679993
